ST,PWGTP,AGEP,WAGP,WKHP,YOEP,FOD1P,NATIVITY,WAOB,weeks,race,hispanic,ftfy,fulltime,female,baby
51,71,40,38000,40,,6206,1,1,1,2,0,1,1,1,0
51,98,35,72000,40,2004,5506,1,2,1,3,0,1,1,0,
51,66,39,88000,40,,2100,1,1,1,1,0,1,1,0,
51,85,30,65000,45,,5501,1,1,1,1,0,1,1,0,
51,62,36,56000,40,1974,1903,1,5,1,1,0,1,1,0,
51,88,40,40000,30,1994,6201,2,5,1,1,0,0,0,1,0
51,94,32,90000,50,,2105,1,1,1,1,1,1,1,0,
51,52,36,60000,45,,5200,1,1,1,1,0,1,1,0,
51,62,39,75000,25,,2300,1,1,1,1,0,0,0,1,1
51,93,33,105000,46,,6203,1,1,1,1,0,1,1,0,
51,453,32,40000,40,,6201,1,1,1,2,0,1,1,0,
51,66,38,45000,40,,1105,1,1,1,1,0,1,1,1,0
51,278,36,62000,40,1975,6206,2,4,1,3,0,1,1,1,0
51,65,34,74000,40,,5098,1,1,1,1,0,1,1,1,0
51,73,33,102000,45,,1901,1,1,1,1,0,1,1,1,0
51,95,37,34000,40,,3301,1,1,1,4,0,1,1,0,
51,54,35,18000,20,,5301,1,1,1,1,0,0,0,1,0
51,194,31,2700,32,2006,2304,2,3,6,1,1,0,0,1,0
51,57,36,4800,40,,6200,1,1,6,1,0,0,1,0,
51,62,37,77000,45,,2102,1,1,1,1,0,1,1,0,
51,83,33,32000,40,,6207,1,1,1,1,0,1,1,0,
51,103,35,3200,20,2010,2105,2,6,6,1,0,0,0,0,
51,69,39,58000,50,,1901,1,1,1,1,0,1,1,0,
51,60,33,41000,40,,5504,1,1,1,1,0,1,1,0,
51,72,30,57000,40,1991,6212,2,4,1,3,0,1,1,0,
51,246,35,18000,40,,5501,1,1,1,1,1,1,1,0,
51,23,30,7000,15,,2304,1,1,6,1,0,0,0,1,0
51,116,36,11000,16,1975,2602,1,4,3,1,0,0,0,1,0
51,47,38,4300,7,,2400,1,1,1,1,0,0,0,0,
51,74,33,65000,45,,6402,1,1,1,1,0,1,1,0,
51,65,38,46000,45,,1903,1,1,1,1,0,1,1,1,0
51,87,35,28000,30,,5507,1,1,1,1,0,0,0,1,0
51,78,36,30000,40,,3600,1,1,1,1,0,1,1,1,0
51,97,35,23000,40,1998,6203,2,6,1,1,0,1,1,0,
51,110,30,36000,40,,6000,1,1,1,1,0,1,1,0,
51,272,32,12000,20,,6000,1,1,1,1,0,0,0,1,1
51,93,31,40000,40,2006,5501,2,4,3,3,0,0,1,0,
51,69,35,29700,40,,5507,1,1,1,1,0,1,1,0,
51,78,34,35000,40,,2304,1,1,1,1,0,1,1,1,0
51,63,30,52000,55,,6000,1,1,1,1,0,1,1,1,0
51,397,39,64000,65,,6001,1,1,1,1,0,1,1,0,
51,74,37,55000,50,,4101,1,1,1,2,0,1,1,0,
51,270,33,110000,50,,1103,1,1,1,1,0,1,1,1,0
51,97,40,125000,48,,6201,1,1,1,1,0,1,1,0,
51,114,39,1000,6,,5404,1,1,4,1,0,0,0,1,1
51,81,34,21000,40,,5301,1,1,2,1,0,0,1,1,0
51,102,35,115000,45,,6206,1,1,2,1,0,0,1,1,0
51,78,34,106000,50,,2100,1,1,1,1,0,1,1,0,
51,88,34,6600,3,,1901,1,1,6,1,0,0,0,1,0
51,69,38,43000,40,,3301,1,1,1,1,0,1,1,1,0
51,79,38,60000,40,,5506,1,1,1,1,0,1,1,0,
51,64,34,80000,40,,1302,1,1,1,1,0,1,1,0,
51,112,31,86000,99,,4801,1,1,1,1,0,1,1,0,
51,96,36,100000,50,,6002,1,1,1,1,0,1,1,1,0
51,85,32,97000,60,,1901,1,1,1,1,0,1,1,0,
51,180,37,100000,70,,6207,1,1,1,1,0,1,1,0,
51,100,39,85000,40,1976,6212,2,3,1,1,1,1,1,1,0
51,51,30,48000,40,1994,6004,2,4,2,3,0,0,1,1,0
51,111,30,41000,40,,1901,1,1,1,1,0,1,1,0,
51,92,31,50000,40,,2304,1,1,1,1,0,1,1,1,1
51,71,31,60000,60,,6002,1,1,1,1,0,1,1,0,
51,69,40,120000,30,,1901,1,1,1,1,0,0,0,1,0
51,94,36,50000,40,,6206,1,1,1,1,0,1,1,1,0
51,22,40,65000,44,,6203,1,1,2,1,0,0,1,0,
51,42,30,46000,40,1998,2601,2,7,1,4,1,1,1,1,0
51,82,40,172000,65,1975,2602,1,3,1,1,0,1,1,1,0
51,113,33,95000,40,,6106,1,1,1,4,0,1,1,0,
51,105,30,93000,45,,6207,1,1,1,1,0,1,1,0,
51,85,30,36000,36,,6200,1,1,3,1,0,0,1,1,0
51,106,39,70000,36,2010,3301,2,7,1,1,0,1,1,1,0
51,92,39,73000,40,,6206,1,1,1,1,0,1,1,0,
51,76,40,38500,35,,2307,1,1,4,1,0,0,0,1,0
51,95,32,55000,55,,1901,1,1,1,1,0,1,1,1,0
51,73,30,86000,40,,6000,1,1,1,1,0,1,1,0,
51,67,35,58000,40,2009,5007,2,4,2,3,0,0,1,0,
51,98,35,39000,40,,5301,1,1,1,1,0,1,1,0,
51,78,30,80000,40,,6203,1,1,1,1,0,1,1,1,0
51,260,35,40000,60,,5200,1,1,1,1,0,1,1,1,0
51,57,31,40000,60,,2306,1,1,1,1,0,1,1,0,
51,81,33,40000,45,,3700,1,1,1,1,0,1,1,1,0
51,79,40,71000,48,1987,5507,1,5,1,1,0,1,1,1,0
51,68,36,90000,40,2002,2102,2,4,1,3,0,1,1,0,
51,49,32,46000,45,,6212,1,1,2,1,0,0,1,1,1
51,230,40,135000,60,,6103,1,1,1,1,0,1,1,0,
51,186,37,46000,40,1976,6200,1,2,1,1,1,1,1,1,0
51,57,39,36400,40,,6203,1,1,1,1,0,1,1,0,
51,26,36,15700,35,,3301,1,1,1,1,0,0,0,1,0
51,104,37,30000,40,,6203,1,1,3,1,0,0,1,0,
51,179,37,78000,40,2008,2101,2,7,1,1,0,1,1,0,
51,117,33,106000,55,,6203,1,1,1,1,0,1,1,0,
51,43,31,40000,40,,1901,1,1,1,4,0,1,1,1,0
51,74,40,60000,60,,2313,1,1,1,1,0,1,1,0,
51,74,37,43500,40,,6004,1,1,1,1,0,1,1,1,0
51,120,33,60000,40,1999,6206,2,3,1,3,0,1,1,1,0
51,242,33,44000,40,,2304,1,1,1,1,0,1,1,1,0
51,97,36,30500,40,2003,2412,2,4,1,3,0,1,1,1,0
51,261,37,105000,45,,2102,1,1,1,1,0,1,1,0,
51,67,36,80000,40,,6203,1,1,1,2,0,1,1,0,
51,90,38,450,3,1974,6209,1,5,6,1,0,0,0,1,0
51,103,35,57000,33,,3700,1,1,1,1,0,0,0,1,0
51,76,35,13000,30,,5200,1,1,3,1,0,0,0,1,0
51,69,34,100000,60,,1501,1,1,1,1,0,1,1,0,
51,51,34,45000,40,,1901,1,1,1,1,0,1,1,1,0
51,69,35,384000,50,,2106,1,1,1,1,0,1,1,0,
51,112,36,54000,40,1993,6212,2,4,1,3,0,1,1,1,0
51,99,32,85000,40,,2408,1,1,1,1,0,1,1,0,
51,62,33,37600,40,,1903,1,1,1,1,0,1,1,1,0
51,63,35,85000,40,,2105,1,1,1,1,0,1,1,0,
51,92,38,160000,45,,6207,1,1,1,1,0,1,1,0,
51,63,33,66000,45,,3700,1,1,1,1,0,1,1,0,
51,55,32,55000,40,,6203,1,1,1,1,0,1,1,1,0
51,62,37,65000,40,,2105,1,1,1,1,0,1,1,1,0
51,90,36,90000,55,,5301,1,1,1,1,0,1,1,0,
51,98,34,43000,60,,2400,1,1,1,1,0,1,1,1,0
51,69,37,92000,40,,4101,1,1,1,1,0,1,1,0,
51,77,31,55000,60,,1303,1,1,1,1,0,1,1,0,
51,76,35,47000,55,,2306,1,1,3,1,0,0,1,0,
51,62,31,41000,45,,2304,1,1,1,1,0,1,1,1,0
51,59,31,100000,25,,2414,1,1,1,1,0,0,0,0,
51,95,30,67000,40,,6004,1,1,1,1,0,1,1,1,0
51,234,34,110000,50,,2102,1,1,1,3,0,1,1,0,
51,72,35,135000,50,,5402,1,1,1,1,0,1,1,1,0
51,76,34,66000,40,,5301,1,1,1,1,0,1,1,0,
51,180,32,80000,40,2001,2102,2,4,3,3,0,0,1,1,0
51,65,39,74000,50,,2304,1,1,1,1,0,1,1,1,0
51,58,40,65000,50,,1904,1,1,1,1,0,1,1,0,
51,68,30,37500,40,,6203,1,1,1,1,0,1,1,0,
51,208,35,30000,50,,5301,1,1,1,2,0,1,1,0,
51,311,36,92000,40,1988,3600,2,4,1,3,0,1,1,0,
51,274,36,25000,30,1999,4801,2,5,3,3,0,0,0,1,0
51,57,34,20000,30,,1401,1,1,1,1,0,0,0,1,0
51,72,37,20000,40,1984,2599,1,2,1,1,0,1,1,0,
51,64,40,100000,50,1981,6200,2,5,1,1,0,1,1,1,0
51,69,38,81000,40,1992,2105,2,4,3,3,0,0,1,0,
51,103,37,15000,40,,6402,1,1,2,1,0,0,1,0,
51,126,37,12000,12,,5200,1,1,1,1,0,0,0,1,0
51,62,34,60000,40,,3700,1,1,1,1,0,1,1,0,
51,316,38,90000,40,,6105,1,1,1,2,0,1,1,1,0
51,63,37,52000,40,,5200,1,1,1,1,1,1,1,1,0
51,189,33,55000,50,,1901,1,1,1,1,0,1,1,1,0
51,94,37,80000,50,1997,2503,2,5,1,1,0,1,1,1,0
51,50,33,10000,20,,6105,1,1,3,1,0,0,0,1,0
51,125,40,50000,40,1991,6212,2,4,1,3,1,1,1,0,
51,104,37,25000,40,2007,2406,2,4,1,3,0,1,1,0,
51,110,30,30,3,2005,5501,2,4,6,3,0,0,0,1,1
51,55,39,28700,20,2003,2901,2,6,5,1,0,0,0,1,0
51,66,33,120,6,,5098,1,1,6,1,0,0,0,1,0
51,90,37,55000,31,,6200,1,1,1,1,0,0,0,1,0
51,93,40,53000,40,,5501,1,1,1,3,0,1,1,0,
51,14,32,39300,35,,2304,1,1,1,1,0,0,0,1,0
51,68,37,40500,40,,2314,1,1,1,1,0,1,1,1,0
51,248,36,57000,45,,6000,1,1,1,1,0,1,1,1,0
51,30,32,75000,40,1997,2102,2,4,1,3,0,1,1,0,
51,71,35,4700,4,,2901,1,1,3,1,0,0,0,1,1
51,100,35,46000,50,,5403,1,1,1,1,0,1,1,1,0
51,90,36,100000,40,1998,2408,2,4,3,3,0,0,1,0,
51,89,39,90000,40,,5501,1,1,1,1,0,1,1,0,
51,47,34,39000,50,,2102,1,1,1,1,0,1,1,0,
51,245,33,5000,20,,2306,1,1,6,4,0,0,0,0,
51,154,39,12000,30,,3301,1,1,4,1,0,0,0,1,0
51,105,37,38000,40,,6203,1,1,1,1,0,1,1,1,0
51,89,33,50000,50,2000,6207,2,3,1,1,1,1,1,1,1
51,92,40,100000,50,,5505,1,1,3,1,0,0,1,1,0
51,103,40,120000,40,,2407,1,1,1,1,0,1,1,0,
51,43,31,54000,40,1995,2001,2,4,1,1,0,1,1,0,
51,67,31,61000,45,,6203,1,1,1,1,0,1,1,1,0
51,87,36,42000,40,,6001,1,1,1,1,0,1,1,0,
51,94,37,43000,40,,6201,1,1,1,1,0,1,1,1,0
51,83,40,35000,40,,6001,1,1,1,1,0,1,1,0,
51,61,36,12500,31,,6201,1,1,1,1,0,0,0,0,
51,85,37,64000,45,,5507,1,1,1,1,0,1,1,0,
51,153,36,97000,40,2000,2408,2,4,1,3,0,1,1,1,0
51,92,31,65000,45,,3301,1,1,1,1,0,1,1,0,
51,52,40,60000,20,,2102,1,1,1,1,0,0,0,1,0
51,318,38,94000,55,,6402,1,1,1,1,0,1,1,1,0
51,71,30,75000,40,,4101,1,1,1,1,0,1,1,1,0
51,88,39,40100,48,,2901,1,1,1,1,0,1,1,1,0
51,364,37,58000,40,,4101,1,1,1,3,0,1,1,0,
51,94,32,148000,50,,5501,1,1,1,1,0,1,1,0,
51,122,36,52000,42,,1301,1,1,1,1,0,1,1,0,
51,57,33,99000,60,,5506,1,1,1,1,0,1,1,1,1
51,156,31,93000,50,2010,6402,2,4,1,3,0,1,1,0,
51,118,34,46000,40,2007,2300,2,4,1,3,0,1,1,1,0
51,244,38,80000,40,,5200,1,1,2,1,0,0,1,1,0
51,79,39,60000,40,1972,2402,1,7,1,1,0,1,1,0,
51,85,30,43000,40,,1903,1,1,1,1,0,1,1,1,0
51,81,38,13000,55,1985,6200,2,4,1,3,0,1,1,0,
51,89,36,105000,40,1991,2102,2,4,1,3,0,1,1,1,0
51,250,39,100000,40,,6203,1,1,1,1,0,1,1,1,0
51,89,40,27900,40,,6203,1,1,1,2,0,1,1,1,0
51,97,37,140000,70,,3301,1,1,1,1,0,1,1,0,
51,38,33,10000,40,2006,6402,2,4,4,3,0,0,1,1,0
51,98,31,55000,34,,6104,1,1,1,1,0,0,0,1,0
51,69,35,90000,40,,5500,1,1,1,1,0,1,1,0,
51,76,31,12000,14,,6107,1,1,4,1,0,0,0,1,0
51,50,33,44000,60,,5200,1,1,1,2,0,1,1,1,0
51,60,30,57000,40,,4001,1,1,1,1,0,1,1,0,
51,59,32,40000,50,2008,2602,2,3,4,4,1,0,1,0,
51,58,31,40000,35,2006,2602,2,3,4,4,1,0,0,1,0
51,71,34,100000,50,,5003,1,1,1,1,0,1,1,0,
51,143,40,125000,45,1997,2102,2,6,1,2,0,1,1,0,
51,113,31,10800,42,,5299,1,1,3,1,0,0,1,1,0
51,60,34,14400,30,2004,2601,2,5,2,1,0,0,0,1,0
51,87,33,8000,40,2007,6203,2,4,4,3,0,0,1,1,0
51,67,36,40000,50,,2399,1,1,1,1,0,1,1,0,
51,89,38,185000,60,,2407,1,1,1,1,0,1,1,0,
51,99,34,39000,40,,5301,1,1,1,1,0,1,1,1,0
51,175,37,21900,40,,1901,1,1,1,1,0,1,1,1,0
51,212,35,40000,40,1998,2408,2,4,1,3,0,1,1,0,
51,68,34,91000,40,,1501,1,1,1,1,0,1,1,1,0
51,63,34,87000,40,,2102,1,1,1,1,0,1,1,0,
51,89,32,3000,20,,1901,1,1,2,1,0,0,0,0,
51,61,34,130000,90,1993,5003,2,6,1,1,0,1,1,0,
51,104,30,46600,37,,2401,1,1,1,1,0,1,1,0,
51,71,32,83000,60,,5501,1,1,1,1,0,1,1,0,
51,147,39,75000,40,1994,2102,2,4,1,3,0,1,1,1,0
51,27,33,8300,15,,5601,1,1,4,4,0,0,0,1,0
51,68,40,5000,15,,4001,1,1,4,1,0,0,0,1,0
51,92,39,130000,40,1973,4001,1,4,1,1,0,1,1,0,
51,144,31,53000,43,2001,6203,2,4,1,4,0,1,1,1,0
51,184,36,78000,60,1990,6203,2,4,1,4,0,1,1,0,
51,191,30,132000,55,,2304,1,1,1,1,0,1,1,1,0
51,366,39,60000,45,,4901,1,1,1,1,0,1,1,0,
51,95,39,30000,40,,2901,1,1,1,1,0,1,1,1,0
51,155,34,55000,55,,3301,1,1,1,1,0,1,1,0,
51,161,30,30000,40,,3401,1,1,2,1,0,0,1,1,0
51,107,37,10000,18,1990,2100,2,4,1,3,0,0,0,1,0
51,58,33,52000,40,,2305,1,1,1,1,0,1,1,1,0
51,86,39,384000,50,,2406,1,1,1,1,0,1,1,0,
51,237,34,115000,40,,6207,1,1,1,1,0,1,1,1,0
51,215,34,200000,40,,6207,1,1,1,1,0,1,1,0,
51,59,40,56000,40,,6201,1,1,1,2,0,1,1,0,
51,102,39,40000,40,,5404,1,1,1,1,0,1,1,1,0
51,53,31,78000,40,,6004,1,1,1,1,0,1,1,1,0
51,79,35,12000,16,,5507,1,1,2,1,0,0,0,1,0
51,131,36,72000,40,,6201,1,1,1,2,0,1,1,1,0
51,74,39,30000,15,,6107,1,1,5,1,0,0,0,1,0
51,83,37,120000,28,,6201,1,1,1,1,0,0,0,1,0
51,336,31,11000,20,2004,6200,2,3,1,4,0,0,0,1,0
51,89,35,167000,55,,5098,1,1,1,1,0,1,1,0,
51,80,34,85000,48,,2414,1,1,1,1,0,1,1,0,
51,286,36,45000,40,,5200,1,1,1,1,0,1,1,0,
51,96,30,71000,50,,6206,1,1,1,1,0,1,1,1,0
51,71,40,70000,45,,6200,1,1,1,1,0,1,1,0,
51,93,36,51000,40,,1301,1,1,1,1,0,1,1,0,
51,371,37,64000,45,,6203,1,1,1,1,1,1,1,1,0
51,97,30,77000,60,1983,5506,2,5,1,1,0,1,1,0,
51,79,40,44600,36,,6207,1,1,1,1,0,1,1,1,0
51,51,37,130000,40,2004,2400,2,4,1,3,0,1,1,0,
51,51,36,208000,55,,1901,1,1,1,1,0,1,1,0,
51,47,39,65000,40,,5301,1,1,1,1,0,1,1,0,
51,64,36,12000,35,,2310,1,1,1,2,0,0,0,1,0
51,84,36,48000,40,2003,5506,1,4,1,1,0,1,1,0,
51,64,32,120000,40,,2414,1,1,1,1,0,1,1,0,
51,77,38,90000,55,,6203,1,1,1,1,0,1,1,0,
51,73,37,65000,36,,2601,1,1,1,1,0,1,1,1,0
51,82,40,100000,40,,6203,1,1,1,1,0,1,1,0,
51,99,33,80000,60,,6203,1,1,1,1,0,1,1,1,0
51,123,32,110000,50,,2106,1,1,1,1,0,1,1,0,
51,49,30,50000,40,,4007,1,1,1,1,0,1,1,1,0
51,89,37,65000,42,,5301,1,1,1,1,0,1,1,0,
51,117,33,50000,40,,1901,1,1,1,1,0,1,1,0,
51,89,35,65000,40,2000,2406,2,4,1,3,0,1,1,0,
51,72,36,63000,30,,3301,1,1,1,1,0,0,0,1,0
51,91,30,40000,40,,3600,1,1,3,1,0,0,1,1,0
51,71,30,40000,40,,6207,1,1,5,1,0,0,1,0,
51,78,31,70000,50,,6203,1,1,1,3,1,1,1,0,
51,87,31,150000,40,,6203,1,1,1,1,0,1,1,0,
51,72,31,125000,40,,2602,1,1,1,1,0,1,1,1,1
51,59,37,30000,40,,6203,1,1,1,2,0,1,1,0,
51,179,39,50000,50,,1301,1,1,1,1,0,1,1,1,0
51,61,34,113000,45,,1902,1,1,1,1,0,1,1,0,
51,48,40,141000,42,1973,6201,2,4,1,3,0,1,1,1,0
51,55,33,77000,40,2008,6201,2,4,1,3,0,1,1,0,
51,80,37,20000,32,,5502,1,1,1,1,0,0,0,1,0
51,67,34,148000,40,2001,6205,2,4,1,1,0,1,1,1,1
51,72,35,72000,40,2002,6203,2,4,1,4,0,1,1,0,
51,65,37,46000,40,,6402,1,1,1,1,0,1,1,1,0
51,66,33,84000,40,,6200,1,1,1,1,0,1,1,1,0
51,93,38,127000,40,,2102,1,1,1,1,0,1,1,0,
51,87,34,10000,10,,5504,1,1,4,1,0,0,0,1,0
51,58,38,80000,50,,2414,1,1,1,1,0,1,1,0,
51,60,40,100000,40,,6206,1,1,1,1,0,1,1,0,
51,63,36,65000,48,,6107,1,1,1,1,0,1,1,1,0
51,84,30,75000,39,,6107,1,1,1,1,0,1,1,1,0
51,121,34,59000,57,,6203,1,1,1,1,0,1,1,0,
51,291,40,4300,32,,3401,1,1,1,2,0,0,0,1,0
51,598,30,43000,40,1994,2309,2,4,1,1,0,1,1,1,0
51,65,38,17000,40,,6200,1,1,1,2,0,1,1,1,0
51,104,30,27000,25,,2314,1,1,1,1,0,0,0,1,0
51,97,40,94000,50,,1901,1,1,1,1,0,1,1,0,
51,93,38,64000,40,,6206,1,1,1,1,0,1,1,1,0
51,125,38,120000,45,,3600,1,1,1,1,0,1,1,0,
51,62,38,70000,40,,2901,1,1,1,1,0,1,1,1,0
51,66,37,38000,40,,6100,1,1,1,1,0,1,1,0,
51,107,31,68000,40,,3600,1,1,1,1,0,1,1,1,0
51,76,37,100000,75,1975,2602,1,4,1,1,0,1,1,0,
51,53,32,60000,50,,3301,1,1,1,1,0,1,1,1,0
51,214,30,55000,40,,6200,1,1,1,1,0,1,1,0,
51,98,37,4000,35,,2309,1,1,6,1,0,0,0,1,0
51,85,36,384000,60,,2401,1,1,1,1,0,1,1,0,
51,59,40,152000,60,,6206,1,1,1,1,0,1,1,0,
51,69,32,70000,60,,2414,1,1,1,1,0,1,1,0,
51,85,37,110000,40,,2414,1,1,1,1,0,1,1,0,
51,300,37,22000,40,1995,2602,2,6,1,1,0,1,1,1,0
51,71,37,55000,50,,6203,1,1,1,1,0,1,1,0,
51,80,40,107000,40,,2102,1,1,1,1,0,1,1,0,
51,61,40,6400,40,,5200,1,1,6,1,0,0,1,1,0
51,61,34,65000,43,,6201,1,1,3,1,0,0,1,1,0
51,133,31,110000,40,1999,2100,2,4,1,4,0,1,1,1,0
51,113,37,80000,40,2002,6206,2,4,1,3,0,1,1,0,
51,64,40,30000,45,,3602,1,1,1,1,0,1,1,0,
51,98,31,80000,40,1994,2414,2,4,1,3,0,1,1,1,0
51,39,36,20000,40,,2102,1,1,1,1,0,1,1,0,
51,110,40,82000,40,,5506,1,1,1,1,0,1,1,0,
51,80,31,55000,40,,6104,1,1,1,1,0,1,1,1,0
51,98,40,51000,40,,6203,1,1,1,1,0,1,1,0,
51,20,32,9000,35,,2314,1,1,4,1,0,0,0,0,
51,64,38,18000,35,,3302,1,1,1,1,0,0,0,1,0
51,89,30,55000,40,,2105,1,1,1,1,0,1,1,0,
51,360,40,60000,40,,3401,1,1,5,1,0,0,1,1,0
51,182,40,30000,40,,6200,1,1,1,1,0,1,1,0,
51,48,38,90000,40,,4005,1,1,1,1,0,1,1,0,
51,54,40,75000,36,,5200,1,1,1,1,0,1,1,1,0
51,69,31,125000,40,,6207,1,1,1,1,0,1,1,0,
51,106,33,39000,39,,6203,1,1,3,1,0,0,1,1,0
51,73,32,77000,50,,6207,1,1,1,1,0,1,1,0,
51,92,31,72000,40,,3301,1,1,1,3,0,1,1,1,0
51,75,30,40000,40,,4101,1,1,1,1,0,1,1,0,
51,69,32,37000,40,,6001,1,1,1,1,0,1,1,1,0
51,60,34,36700,40,,5403,1,1,1,1,0,1,1,1,0
51,53,40,50000,40,,6402,1,1,1,1,0,1,1,0,
51,87,35,60000,45,,5504,1,1,1,1,0,1,1,0,
51,85,40,127000,50,,3700,1,1,1,1,0,1,1,0,
51,195,40,90000,40,1982,2102,2,6,1,2,0,1,1,0,
51,83,30,53000,46,2000,2406,2,5,4,1,0,0,1,1,1
51,69,30,46000,54,,5200,1,1,1,1,0,1,1,0,
51,98,31,45000,45,,2102,1,1,1,1,0,1,1,1,0
51,97,39,100000,40,,5004,1,1,1,1,0,1,1,0,
51,108,37,75000,40,,6203,1,1,1,1,0,1,1,1,0
51,81,30,60000,40,1982,6203,1,5,1,1,0,1,1,0,
51,108,40,80000,55,,2602,1,1,2,1,0,0,1,1,1
51,106,35,39000,45,,5500,1,1,4,1,0,0,1,1,0
51,99,36,54000,40,1990,2502,2,3,1,1,1,1,1,0,
51,163,40,384000,60,,6201,1,1,1,2,0,1,1,0,
51,88,33,28000,20,,2304,1,1,1,1,0,0,0,1,0
51,95,35,384000,50,,6203,1,1,1,1,0,1,1,0,
51,77,34,120000,50,,6403,1,1,1,1,0,1,1,0,
51,44,34,26000,40,,6200,1,1,1,1,0,1,1,1,0
51,86,32,85000,40,,2407,1,1,1,4,0,1,1,0,
51,303,39,100000,55,,2400,1,1,1,1,0,1,1,0,
51,368,40,42000,40,1997,2499,2,3,1,4,1,1,1,0,
51,90,37,200000,60,,6206,1,1,1,2,0,1,1,0,
51,88,34,95000,40,,5200,1,1,1,1,0,1,1,1,0
51,273,36,14000,28,,6000,1,1,1,1,0,0,0,1,0
51,73,38,65000,50,,5501,1,1,1,1,0,1,1,0,
51,94,40,40800,40,1997,6104,2,4,1,3,0,1,1,1,0
51,106,35,80000,40,,6203,1,1,1,1,0,1,1,1,0
51,33,34,60000,48,1976,3600,1,5,1,3,0,1,1,0,
51,104,31,41000,40,,2312,1,1,3,1,0,0,1,1,0
51,124,30,51000,40,,2901,1,1,1,1,0,1,1,1,0
51,95,34,78000,55,,6402,1,1,1,1,0,1,1,0,
51,80,34,35000,48,,5301,1,1,1,1,0,1,1,0,
51,59,39,133000,40,,2408,1,1,1,1,0,1,1,0,
51,82,33,100000,40,,2100,1,1,1,1,0,1,1,0,
51,51,33,78000,50,,6211,1,1,1,1,0,1,1,1,1
51,102,34,16600,40,,6001,1,1,6,1,0,0,1,0,
51,224,35,69000,35,,5505,1,1,1,1,0,0,0,1,1
51,278,39,60000,40,,6201,1,1,1,1,0,1,1,0,
51,88,33,74000,40,,1901,1,1,1,1,0,1,1,1,0
51,94,34,62000,40,2007,1903,2,3,1,1,1,1,1,1,1
51,68,30,65000,45,,6203,1,1,1,1,0,1,1,0,
51,70,30,51000,35,,3700,1,1,1,1,0,0,0,1,0
51,92,38,54000,40,,2100,1,1,1,4,0,1,1,1,0
51,93,34,57000,37,,1901,1,1,4,1,0,0,1,1,0
51,66,36,21900,40,,3301,1,1,1,1,0,1,1,1,0
51,263,40,95000,40,,3600,1,1,1,1,0,1,1,0,
51,17,34,7000,15,,2399,1,1,1,1,0,0,0,1,0
51,79,30,52000,50,,2304,1,1,1,1,0,1,1,1,0
51,66,33,39000,40,,3600,1,1,3,1,0,0,1,1,1
51,46,39,100000,45,,5599,1,1,1,1,0,1,1,1,0
51,73,33,75000,40,,6203,1,1,1,1,0,1,1,0,
51,57,35,37000,40,,5200,1,1,1,1,0,1,1,1,0
51,65,34,75000,65,,1105,1,1,1,1,0,1,1,0,
51,96,31,90000,40,,6207,1,1,1,3,0,1,1,1,0
51,95,30,70000,40,1981,6212,2,4,1,3,0,1,1,0,
51,71,34,160000,40,2000,2102,2,3,1,4,1,1,1,0,
51,60,40,225000,60,,6201,1,1,1,1,0,1,1,1,0
51,77,38,55000,40,,3600,1,1,1,1,0,1,1,1,0
51,100,40,90000,40,1991,2102,2,4,1,3,0,1,1,1,0
51,61,38,69000,45,,6201,1,1,1,1,0,1,1,1,0
51,181,40,15000,65,2009,6203,2,4,6,3,0,0,1,1,0
51,77,39,70000,50,,6100,1,1,1,1,0,1,1,1,0
51,79,37,120000,50,,5200,1,1,1,1,0,1,1,0,
51,96,33,70000,48,,5003,1,1,1,1,0,1,1,0,
51,61,32,40000,60,,3401,1,1,1,2,0,1,1,0,
51,108,33,45000,60,,2304,1,1,1,1,0,1,1,1,0
51,95,39,55000,40,,6002,1,1,1,1,0,1,1,1,0
51,138,31,60000,40,,2105,1,1,1,1,0,1,1,0,
51,271,37,147000,50,,6203,1,1,1,1,0,1,1,0,
51,63,37,147000,40,,5504,1,1,1,1,0,1,1,0,
51,65,40,43000,50,,2304,1,1,1,1,0,1,1,1,0
51,37,31,100000,45,,6207,1,1,1,4,0,1,1,0,
51,195,34,26000,40,,5200,1,1,5,2,0,0,1,1,0
51,83,38,100000,40,1975,5506,1,5,1,1,0,1,1,1,0
51,60,31,65000,65,,5200,1,1,1,1,0,1,1,0,
51,69,39,60000,48,,3301,1,1,1,1,0,1,1,0,
51,86,30,42000,39,,5003,1,1,1,1,0,1,1,1,0
51,79,37,165000,40,,6203,1,1,1,2,0,1,1,0,
51,87,35,45500,35,,3202,1,1,1,1,0,0,0,1,0
51,68,30,30800,10,,5506,1,1,1,1,0,0,0,0,
51,85,33,40000,70,,2406,1,1,1,1,0,1,1,0,
51,81,40,17800,40,,6203,1,1,5,1,0,0,1,1,0
51,113,30,115000,45,,2102,1,1,1,1,0,1,1,0,
51,90,39,30000,60,,5500,1,1,1,1,0,1,1,1,0
51,94,37,94000,40,,2408,1,1,1,3,0,1,1,0,
51,96,39,89000,55,,1904,1,1,1,1,0,1,1,0,
51,57,39,150000,48,,6201,1,1,1,1,0,1,1,0,
51,407,35,120000,40,,6205,1,1,1,1,0,1,1,0,
51,76,31,82000,40,,5007,1,1,1,1,0,1,1,0,
51,77,30,41000,40,,3301,1,1,4,1,0,0,1,1,0
51,74,36,117000,40,,3608,1,1,1,2,0,1,1,0,
51,83,32,95000,40,,2102,1,1,1,1,0,1,1,0,
