hsgpa,psu,entercollege,privatehs,hidad,himom,over475
65,512,0,0,0,0,1
47,353,0,0,0,0,0
57,588,1,0,0,1,1
59,592.5,0,0,0,1,1
55,552.5,1,0,0,0,1
56,386.5,0,0,0,0,0
54,358,0,0,0,0,0
56,529,0,0,0,0,1
54,456,0,0,0,0,0
62,455.5,0,0,0,0,0
57,550,0,0,0,0,1
54,487,0,0,0,0,1
53,559,1,0,0,0,1
56,621,1,1,1,0,1
55,435.5,0,0,0,0,0
60,653.5,1,1,1,1,1
51,303,0,0,0,0,0
64,611,1,0,1,1,1
67,536.5,0,0,1,1,1
56,425.5,0,0,0,0,0
62,455.5,0,0,0,1,0
53,444.5,0,0,0,0,0
58,344.5,0,0,0,0,0
56,371,0,0,0,0,0
60,487.5,0,0,0,0,1
67,567.5,1,0,0,0,1
54,451,0,0,0,0,0
55,325.5,0,0,0,0,0
54,431.5,0,0,0,0,0
53,604.5,1,0,0,0,1
58,549.5,1,0,0,0,1
58,552.5,1,0,0,0,1
56,510,0,0,0,0,1
59,403,0,0,0,0,0
55,321.5,0,0,0,0,0
51,435.5,0,0,0,0,0
54,583.5,1,1,0,0,1
51,408.5,0,0,0,0,0
59,519,0,0,1,1,1
49,419.5,0,0,0,0,0
60,556,1,1,1,1,1
53,399.5,0,0,0,0,0
47,335,0,0,1,0,0
53,494,0,0,0,0,1
54,523.5,1,0,0,0,1
50,529,1,1,1,1,1
47,419.5,1,1,0,0,0
53,452,0,0,0,0,0
53,448,0,0,0,0,0
56,386.5,0,0,1,0,0
51,492,1,0,0,0,1
51,318,0,1,0,0,0
55,488,1,0,1,1,1
60,547,1,0,1,1,1
53,496,1,0,1,1,1
62,699.5,1,0,0,0,1
53,437,0,0,0,1,0
52,517.5,1,0,0,1,1
53,412,0,1,1,1,0
52,336,1,1,1,0,0
55,447,0,0,0,0,0
48,359.5,0,0,1,0,0
55,519.5,1,1,0,1,1
55,525,1,0,1,1,1
0,318,0,0,0,0,0
51,552.5,1,0,0,0,1
49,442.5,0,0,0,0,0
48,497,1,0,0,0,1
48,425,0,0,0,0,0
49,409.5,0,0,0,0,0
50,432,0,0,0,0,0
54,553,1,0,0,0,1
60,541.5,1,1,1,1,1
50,407,0,0,0,0,0
62,440.5,1,0,1,1,0
49,610.5,1,1,0,0,1
52,464,0,0,1,0,0
59,633,1,0,0,0,1
57,419.5,0,0,0,0,0
50,341,0,0,0,0,0
53,453.5,0,0,0,1,0
58,493,0,0,0,0,1
53,326,0,0,0,0,0
55,429.5,0,0,0,0,0
60,490.5,0,0,0,0,1
51,428,0,0,0,0,0
51,384.5,0,0,0,0,0
60,399,0,0,0,0,0
49,443.5,0,0,0,0,0
54,475.5,1,0,0,0,1
56,421.5,0,0,0,1,0
47,376,0,0,1,0,0
0,586,1,0,0,0,1
64,578.5,1,0,0,0,1
60,602.5,1,1,1,1,1
54,414,0,0,0,0,0
52,514,0,0,0,0,1
60,692.5,1,0,1,1,1
57,587,1,1,0,0,1
50,359.5,0,0,0,0,0
56,375.5,0,0,1,0,0
66,380.5,0,0,0,0,0
49,390,0,0,0,0,0
52,506,1,0,0,0,1
53,581.5,1,1,1,1,1
54,553,1,0,0,0,1
61,372,0,0,0,0,0
54,557.5,0,0,0,0,1
58,550,1,0,0,1,1
56,531.5,0,0,0,0,1
56,365.5,0,0,0,0,0
57,619.5,0,1,1,1,1
58,627.5,1,0,0,0,1
50,447.5,0,1,0,0,0
59,514,1,0,0,0,1
50,451,0,0,0,0,0
51,403,0,0,0,0,0
48,464,1,0,0,0,0
52,434.5,0,0,1,1,0
54,555.5,1,0,0,0,1
63,675.5,1,1,0,0,1
68,673,1,0,1,1,1
55,423.5,0,0,1,0,0
57,525.5,1,0,1,1,1
55,520,0,0,0,0,1
58,511.5,1,0,0,0,1
56,522,0,0,0,0,1
63,415,0,0,0,0,0
55,571.5,1,1,0,0,1
49,376,0,0,0,0,0
51,460,0,0,0,0,0
52,409.5,0,0,0,0,0
55,448.5,0,0,0,0,0
63,514,1,0,0,0,1
55,392.5,1,0,0,0,0
55,491.5,1,0,0,0,1
56,524,1,0,0,0,1
52,394,0,0,0,0,0
63,588.5,1,0,0,0,1
58,467.5,0,0,0,0,0
51,382,0,0,0,0,0
62,558,1,0,0,0,1
63,439,0,0,0,0,0
56,513.5,1,0,0,1,1
54,522,0,0,0,1,1
57,485,1,0,0,0,1
55,555.5,1,0,0,0,1
50,404,1,0,0,0,0
57,479.5,1,0,0,0,1
56,486,1,1,0,0,1
50,409.5,0,0,0,1,0
57,465,0,0,0,0,0
62,604.5,0,1,0,1,1
61,602.5,1,0,0,0,1
50,447,0,0,0,0,0
54,432,0,0,0,0,0
58,518,1,1,0,0,1
53,537,0,0,1,1,1
65,568,1,0,1,1,1
60,549.5,1,1,1,1,1
66,581.5,1,0,0,0,1
55,309.5,0,0,0,0,0
64,428.5,0,0,0,1,0
51,421.5,0,0,0,0,0
60,592,1,1,1,1,1
52,491,0,0,0,0,1
60,681,1,0,0,0,1
58,476,0,1,1,1,1
59,619,1,0,1,1,1
57,492,0,0,0,0,1
53,489,1,0,0,1,1
57,627.5,0,0,0,0,1
56,434.5,0,0,0,0,0
57,531.5,1,1,1,1,1
51,486,0,0,1,0,1
56,463.5,0,0,0,0,0
56,529,1,0,0,0,1
57,558,0,0,0,0,1
66,544,1,0,0,1,1
60,594.5,0,1,0,1,1
67,657.5,1,0,1,1,1
60,511,1,0,0,0,1
66,646,1,0,1,0,1
56,504.5,1,0,0,0,1
61,562.5,1,0,0,0,1
60,596.5,1,0,0,0,1
60,597.5,1,0,0,0,1
55,531.5,1,0,0,0,1
65,592.5,1,0,1,1,1
58,631,0,0,1,0,1
63,667.5,1,0,1,1,1
66,688,1,0,0,0,1
60,527,1,0,0,0,1
60,504.5,1,0,1,0,1
62,684.5,1,0,0,1,1
65,600,1,1,0,0,1
49,400,0,0,0,0,0
52,398.5,0,0,0,0,0
54,454.5,1,1,0,0,0
65,615.5,1,0,1,1,1
59,621.5,1,0,0,0,1
61,560.5,1,0,0,0,1
55,320.5,1,0,0,0,0
58,574.5,1,1,0,0,1
54,568.5,1,1,1,1,1
55,474.5,1,0,1,1,0
62,573.5,1,0,0,0,1
55,392.5,0,0,0,1,0
53,505.5,0,0,0,0,1
57,535,1,0,1,1,1
69,691,1,0,1,1,1
61,633,1,0,0,0,1
57,557,1,0,0,0,1
57,466,1,0,0,1,0
62,494,1,0,1,1,1
58,549.5,0,0,0,0,1
63,567.5,1,1,1,1,1
52,452.5,0,0,0,0,0
58,467.5,1,0,0,0,0
59,529.5,1,0,1,1,1
51,433,0,0,0,0,0
58,565,1,0,0,0,1
46,359.5,0,0,0,0,0
56,466,0,0,0,0,0
58,412.5,0,0,0,0,0
53,349.5,0,0,0,0,0
59,562.5,0,0,0,0,1
48,355.5,0,0,0,0,0
54,348,0,0,1,0,0
54,519.5,1,0,0,0,1
56,375.5,0,0,0,0,0
63,650.5,1,1,1,1,1
60,513,1,0,0,0,1
57,568,1,0,0,0,1
58,435.5,0,0,0,0,0
64,574,1,0,0,0,1
54,504.5,0,0,1,0,1
65,635,1,0,0,0,1
63,592.5,1,0,0,0,1
54,459,0,0,0,0,0
45,346,0,0,0,1,0
61,515.5,1,0,1,0,1
56,553,0,0,0,0,1
66,671.5,1,0,0,0,1
61,537.5,1,0,0,0,1
49,384,0,0,0,0,0
55,517.5,1,0,1,0,1
56,570.5,1,0,0,1,1
64,612,1,1,1,1,1
54,596.5,1,0,0,0,1
50,472.5,0,0,0,0,0
57,351.5,0,0,0,0,0
48,438,0,0,0,0,0
53,463.5,0,0,0,0,0
55,557.5,1,0,0,1,1
54,459.5,0,0,0,0,0
58,492.5,1,0,0,1,1
55,446.5,0,0,0,0,0
59,490,0,0,0,0,1
56,427,0,0,0,0,0
49,451.5,1,0,0,0,0
50,415,0,0,0,0,0
58,551.5,1,0,0,0,1
49,437.5,0,0,0,0,0
55,517.5,1,0,1,0,1
56,336.5,0,0,0,0,0
59,435,0,0,1,1,0
60,659.5,1,1,0,0,1
59,434,0,0,0,0,0
57,383,0,0,0,0,0
57,397.5,0,0,1,0,0
58,484.5,1,0,0,0,1
65,509.5,1,0,0,0,1
53,465,0,0,0,0,0
57,545.5,1,0,0,0,1
66,594,1,0,0,0,1
63,641.5,1,0,0,0,1
52,486,0,0,0,1,1
53,485.5,0,0,0,0,1
59,617,1,0,0,0,1
54,365.5,0,0,0,0,0
54,427.5,0,0,0,0,0
51,417.5,0,0,0,0,0
56,461,0,0,0,0,0
50,383,0,0,0,0,0
67,668,1,0,0,0,1
60,528.5,0,0,0,0,1
64,635.5,1,0,0,0,1
0,541,1,0,0,0,1
60,486.5,1,0,0,0,1
60,456,0,0,0,0,0
59,314.5,0,0,0,0,0
61,486,0,0,0,0,1
58,552.5,1,0,0,0,1
53,352.5,0,0,0,0,0
55,343,0,0,0,0,0
49,413.5,0,0,0,0,0
56,396.5,0,0,0,0,0
67,637.5,1,0,1,1,1
54,378.5,0,0,0,0,0
62,588,1,0,0,0,1
62,567.5,1,0,0,0,1
55,452,0,0,0,0,0
63,506.5,0,0,0,0,1
60,554.5,1,0,0,1,1
50,466.5,1,0,0,0,0
64,494.5,1,0,0,0,1
54,398,0,0,0,0,0
56,535,0,0,0,0,1
58,546,1,0,0,0,1
53,442,0,0,0,0,0
59,589,1,0,0,0,1
52,497.5,0,0,0,0,1
51,462,0,0,0,0,0
62,582,1,0,0,0,1
55,516.5,0,0,0,1,1
55,424,0,0,0,0,0
55,531,1,0,0,0,1
59,339.5,0,0,0,0,0
61,579.5,1,0,1,1,1
60,557.5,1,0,0,0,1
64,569.5,1,0,0,0,1
57,533.5,1,0,1,0,1
55,502,0,0,0,0,1
62,550.5,1,0,0,1,1
63,526.5,0,0,0,0,1
50,485,0,0,0,0,1
59,462.5,0,0,0,0,0
60,550,0,0,0,0,1
59,419.5,0,0,0,0,0
62,434.5,0,0,0,0,0
63,595.5,1,0,0,0,1
57,555.5,1,0,0,0,1
58,567.5,0,0,0,0,1
58,545,1,0,0,0,1
56,517,1,0,0,0,1
54,542,0,0,0,0,1
61,665.5,1,0,0,0,1
60,465,0,0,0,0,0
56,591,1,0,0,0,1
51,339.5,0,0,0,0,0
59,533.5,0,0,0,0,1
55,513.5,1,0,0,0,1
64,668,1,1,0,0,1
62,343,0,0,0,0,0
58,480,1,0,0,0,1
60,521,0,0,0,0,1
54,651.5,1,0,1,0,1
58,481.5,1,0,1,1,1
60,495,0,0,0,1,1
53,344.5,0,0,0,0,0
59,466,0,0,0,0,0
54,454.5,0,0,1,0,0
55,592,1,0,0,1,1
54,387,0,0,0,0,0
48,328,0,0,0,0,0
53,389.5,0,0,0,0,0
60,520,1,0,0,0,1
61,688.5,1,0,0,0,1
52,461.5,1,0,0,1,0
56,564.5,0,0,0,0,1
50,474.5,0,0,0,0,0
59,507.5,0,0,0,0,1
58,538,1,0,0,0,1
51,418,0,0,0,0,0
60,497.5,0,0,0,0,1
53,374,0,0,0,0,0
63,496.5,1,0,0,0,1
64,588,1,0,0,0,1
52,489,1,0,0,0,1
59,612.5,0,1,0,1,1
57,428.5,0,0,0,0,0
53,390.5,0,0,0,0,0
51,430.5,0,0,0,0,0
62,557.5,1,0,0,0,1
58,431.5,0,0,0,0,0
62,500.5,1,0,0,0,1
61,628,1,0,0,0,1
62,488,1,0,0,0,1
49,409.5,0,0,0,0,0
51,419.5,0,0,0,0,0
52,367,0,0,0,0,0
52,523.5,0,0,0,0,1
62,570.5,1,0,0,0,1
49,433.5,1,0,0,0,0
52,435,0,0,1,0,0
58,537.5,1,0,0,0,1
53,440.5,0,0,0,0,0
60,587.5,1,1,0,0,1
61,522.5,1,0,0,0,1
51,360.5,0,0,0,0,0
56,379,0,0,1,0,0
55,416.5,0,0,0,0,0
0,399,0,0,0,0,0
51,371.5,0,0,0,0,0
52,407,0,0,0,0,0
53,566,1,0,1,1,1
0,430,0,0,0,0,0
51,349,0,0,0,0,0
56,508,0,0,0,0,1
60,607.5,1,0,0,1,1
54,465,1,0,1,0,0
51,373.5,0,0,0,0,0
52,491.5,0,0,0,0,1
0,381.5,0,0,0,0,0
60,606.5,1,0,0,1,1
51,502,0,0,0,0,1
51,455,0,0,0,0,0
51,390,0,0,0,0,0
62,590.5,1,0,0,0,1
57,436,0,0,0,0,0
54,402,0,0,0,0,0
55,485,0,0,1,1,1
54,492.5,1,0,0,0,1
55,362.5,0,0,0,0,0
57,429,1,0,0,1,0
52,463.5,0,0,0,0,0
51,593,0,0,0,0,1
51,469.5,0,0,0,0,0
51,415,1,0,0,0,0
58,512,1,0,0,0,1
55,487.5,0,0,0,0,1
52,405,0,0,1,1,0
0,453,0,0,0,0,0
54,371.5,0,0,0,0,0
56,563.5,1,0,0,0,1
64,552.5,1,0,0,0,1
51,530.5,0,0,0,0,1
58,473,0,0,0,0,0
55,504.5,0,0,0,0,1
53,382,0,0,0,0,0
62,527,0,0,0,0,1
60,582.5,1,0,0,0,1
54,431.5,0,0,0,1,0
60,511.5,0,0,0,0,1
63,642,1,0,1,1,1
52,439.5,0,0,0,0,0
60,604,1,0,0,0,1
62,587.5,1,0,1,1,1
55,517,1,0,0,0,1
65,571,1,0,0,1,1
60,545,1,0,0,0,1
68,607.5,1,0,1,1,1
55,532.5,1,0,0,0,1
53,450.5,0,0,0,0,0
52,384.5,0,0,0,0,0
55,450,0,0,0,0,0
57,471,0,0,1,0,0
65,651,1,0,1,1,1
50,414,1,0,0,0,0
59,485.5,0,0,0,0,1
61,448,0,0,0,0,0
64,605.5,1,0,0,0,1
59,555,1,0,0,0,1
59,495,0,0,0,0,1
67,616,1,0,0,0,1
60,497,0,0,0,0,1
60,557,1,0,0,0,1
57,397.5,0,0,0,0,0
51,400.5,0,0,0,0,0
61,535,0,0,0,0,1
58,425,0,0,0,0,0
58,475.5,0,1,1,1,1
52,397.5,0,0,1,1,0
52,471.5,0,0,0,0,0
61,552.5,0,0,0,0,1
62,550.5,1,0,0,0,1
63,549,1,0,0,0,1
61,511,1,0,1,0,1
57,443,0,0,0,0,0
63,509.5,1,0,0,0,1
59,472,0,0,0,0,0
52,544,1,0,0,1,1
63,649.5,1,0,1,0,1
61,500,0,0,0,0,1
56,579.5,1,0,0,0,1
63,626.5,1,0,0,1,1
60,600,1,0,0,0,1
64,555.5,0,0,0,0,1
58,471,0,0,0,0,0
51,518,0,0,0,0,1
62,534,1,0,1,0,1
56,391.5,0,0,0,0,0
51,425.5,0,0,0,0,0
51,543.5,1,0,0,0,1
50,535.5,0,0,0,0,1
69,693.5,1,0,0,0,1
54,525.5,0,0,0,0,1
53,494.5,0,0,0,0,1
52,464,1,0,0,0,0
53,488.5,0,0,0,0,1
51,414,0,0,1,0,0
53,443,0,0,0,0,0
64,508.5,1,0,0,0,1
58,466,0,0,0,0,0
53,421.5,0,0,1,0,0
52,382,0,0,0,0,0
55,497,1,0,0,0,1
0,499.5,0,0,1,0,1
54,303.5,0,0,0,0,0
51,323,0,0,0,0,0
53,364,0,0,0,0,0
66,375,1,0,0,0,0
50,446,0,0,0,0,0
66,659,1,0,0,0,1
56,379.5,0,0,0,0,0
0,409.5,0,0,0,0,0
59,623.5,1,0,1,0,1
53,400.5,0,0,0,0,0
49,357.5,0,0,0,0,0
67,680,1,0,0,0,1
60,497,1,0,0,0,1
66,675.5,1,0,1,1,1
61,442.5,0,0,0,0,0
59,530,1,0,0,0,1
64,566,1,0,0,0,1
59,611.5,1,0,0,0,1
67,594.5,1,0,0,0,1
55,437,0,0,0,0,0
54,544,1,0,1,1,1
51,459,0,0,0,0,0
57,479,1,0,0,0,1
57,458,0,0,0,0,0
50,362.5,0,0,0,0,0
54,343,0,0,0,0,0
57,487.5,0,0,0,0,1
54,423.5,0,0,0,0,0
59,596,1,0,0,0,1
56,482.5,0,0,0,0,1
59,508.5,0,0,0,0,1
60,590.5,1,0,1,0,1
54,551.5,0,0,1,0,1
59,500.5,1,0,0,1,1
64,604,1,0,0,0,1
51,425.5,0,0,0,0,0
66,615,1,0,0,0,1
55,310,0,0,0,0,0
59,609.5,1,0,0,0,1
66,568,1,0,0,0,1
51,473,0,0,0,0,0
57,333,1,0,0,0,0
53,333.5,0,0,0,0,0
55,464.5,0,0,0,0,0
55,479.5,1,0,1,0,1
55,451.5,0,0,0,0,0
49,315,0,0,0,0,0
54,357.5,0,0,0,0,0
59,495,0,0,0,0,1
53,543,0,0,0,0,1
55,465.5,0,0,0,1,0
67,677.5,1,0,0,0,1
63,469,0,0,0,0,0
61,593.5,1,0,0,0,1
60,575,1,0,0,0,1
60,463.5,1,0,0,0,0
54,462,0,0,0,0,0
55,526.5,1,0,0,0,1
52,543.5,1,0,0,0,1
0,487,1,0,0,1,1
64,575.5,0,0,1,1,1
57,339.5,0,0,0,0,0
57,557,0,0,1,1,1
59,608,1,0,0,0,1
53,357,0,0,0,0,0
50,354.5,0,0,1,0,0
54,424,0,0,0,0,0
48,452.5,0,0,0,0,0
49,333.5,0,0,0,0,0
57,517.5,0,0,1,0,1
55,519,1,0,1,0,1
51,375,0,0,0,0,0
51,338.5,0,0,0,0,0
55,490.5,0,0,0,0,1
51,347.5,0,0,0,0,0
54,343.5,0,0,0,0,0
56,370,0,0,0,0,0
51,533.5,1,0,0,1,1
53,333,0,0,0,0,0
51,382,0,0,0,0,0
60,463.5,0,0,0,0,0
53,478,0,0,0,0,1
50,501.5,1,0,1,0,1
48,505,0,0,0,0,1
51,547,1,0,0,0,1
53,570,1,0,0,0,1
54,496.5,0,0,1,1,1
62,583.5,0,0,0,0,1
54,486,0,0,1,0,1
59,442.5,0,0,0,0,0
50,467.5,0,0,1,0,0
60,578,1,0,1,0,1
53,542,1,0,1,0,1
55,364,0,0,0,0,0
52,509.5,1,0,0,0,1
51,386.5,0,0,0,0,0
53,541,1,0,0,1,1
56,561,1,0,0,0,1
51,526,0,0,0,1,1
42,438,0,0,0,0,0
53,508,0,1,0,0,1
53,487.5,0,0,1,1,1
49,395.5,0,0,1,0,0
57,541,0,0,1,0,1
53,403,0,0,0,0,0
58,517,1,0,0,0,1
55,493.5,0,0,0,0,1
50,348.5,0,0,0,0,0
50,356,0,0,0,0,0
64,409.5,0,0,0,0,0
61,546,1,0,0,0,1
52,428,0,0,0,0,0
55,396,0,0,1,0,0
52,463.5,0,0,1,0,0
55,504.5,0,0,0,0,1
51,462,0,0,0,0,0
54,410,0,0,0,0,0
50,361,1,0,0,0,0
57,571.5,0,0,0,1,1
61,606.5,1,0,0,0,1
52,440.5,0,0,0,0,0
52,492.5,0,0,0,0,1
48,489,0,0,1,1,1
48,353,0,0,0,0,0
62,508.5,1,0,0,0,1
53,465,0,1,1,0,0
49,481,0,0,0,0,1
62,433,0,0,1,0,0
51,303.5,0,0,0,0,0
50,483,0,0,1,0,1
52,529.5,0,0,0,0,1
57,484,1,0,0,0,1
56,515,0,0,1,0,1
60,537,1,0,0,0,1
56,410,0,0,0,0,0
63,653.5,1,0,0,1,1
63,529,1,0,0,1,1
57,553,0,0,0,0,1
54,605.5,0,0,1,0,1
55,621.5,1,0,0,0,1
65,575,1,0,0,1,1
55,580,1,0,1,0,1
52,499,0,0,0,0,1
58,585,1,0,0,1,1
55,626.5,1,0,0,0,1
55,516,1,0,1,1,1
59,570,1,0,0,0,1
63,592,1,0,0,0,1
65,461.5,0,0,0,0,0
61,451,0,0,0,0,0
63,405,0,0,0,0,0
53,386.5,0,0,0,0,0
62,593.5,1,0,0,0,1
53,485,0,0,0,0,1
53,491.5,0,0,0,0,1
59,556,0,0,0,0,1
58,538.5,1,0,1,0,1
57,438.5,0,0,0,0,0
54,597.5,0,0,1,0,1
63,545,1,0,0,0,1
50,494,0,0,0,0,1
53,400.5,0,0,0,0,0
57,516,0,0,0,0,1
53,370.5,0,0,0,0,0
60,613,1,0,0,0,1
67,673,1,0,0,0,1
57,528,1,0,0,0,1
54,341,0,0,0,0,0
59,543.5,1,0,0,0,1
59,408.5,0,0,1,0,0
51,420.5,0,0,0,0,0
63,624.5,1,0,0,0,1
65,557.5,1,0,0,0,1
51,514,0,0,0,0,1
63,594,1,0,0,1,1
61,600,1,0,0,0,1
59,542,0,0,0,0,1
53,494,1,0,0,0,1
54,529,0,0,0,0,1
61,464.5,0,0,0,0,0
59,426.5,0,0,0,0,0
53,473,0,0,0,0,0
67,652.5,1,0,0,0,1
58,493.5,0,0,0,0,1
55,449.5,0,0,0,0,0
52,570.5,0,0,0,0,1
55,587,1,0,0,0,1
66,554,1,0,0,0,1
50,403,0,0,0,0,0
62,623,1,0,1,0,1
43,488,0,0,0,0,1
52,463.5,0,0,0,0,0
58,481.5,0,0,0,0,1
57,556.5,0,0,0,0,1
61,468,0,0,0,0,0
59,489.5,0,0,0,0,1
63,533.5,1,0,0,0,1
64,535,1,0,0,0,1
56,613,0,0,0,0,1
61,562,1,0,0,0,1
59,578.5,1,0,0,0,1
54,467,0,0,0,0,0
52,365.5,0,0,0,0,0
54,488.5,1,0,0,0,1
51,475.5,0,0,0,0,1
50,436.5,0,0,0,0,0
0,357,0,0,0,0,0
56,463.5,0,0,0,0,0
53,445,1,0,0,0,0
61,478,0,0,0,0,1
58,381,0,0,0,0,0
56,547,0,0,0,0,1
51,505.5,0,0,1,0,1
52,347,0,0,0,0,0
53,450.5,0,0,0,0,0
57,535,1,0,0,0,1
55,515.5,0,0,1,0,1
62,638,1,0,1,0,1
61,612.5,1,0,1,0,1
58,626.5,1,0,0,0,1
63,551.5,1,0,0,0,1
57,346,0,0,0,0,0
61,554.5,1,0,0,1,1
64,623.5,0,0,1,1,1
59,539,1,0,0,0,1
0,391,0,0,1,0,0
57,481.5,0,0,1,1,1
55,559.5,1,0,0,1,1
53,445,1,0,0,0,0
62,503.5,0,0,1,0,1
56,455,0,0,0,0,0
66,629,1,0,0,0,1
61,558.5,0,0,1,0,1
63,622,1,0,0,0,1
54,547,1,0,1,0,1
57,512,0,0,0,0,1
53,541,1,0,0,1,1
54,501.5,1,0,0,0,1
51,310.5,0,0,0,0,0
53,487,0,0,0,0,1
55,482.5,0,0,0,0,1
58,565.5,1,0,0,0,1
55,400.5,0,0,0,0,0
61,528.5,0,0,0,0,1
61,485.5,1,0,0,0,1
50,427,0,0,0,0,0
53,447,0,0,0,0,0
48,429.5,0,0,1,0,0
54,308,0,0,0,0,0
63,465.5,0,0,0,0,0
53,450.5,0,0,0,0,0
59,503.5,1,0,0,0,1
56,582.5,1,0,0,0,1
65,559.5,1,0,0,0,1
60,614.5,0,0,0,0,1
51,426,0,0,0,0,0
55,496.5,0,0,0,0,1
50,515,0,0,0,1,1
55,472.5,0,0,1,0,0
53,367,0,0,0,0,0
59,542,1,0,0,0,1
51,585,1,0,0,0,1
62,473,1,0,0,0,0
58,527.5,0,0,0,0,1
62,529,0,0,0,0,1
53,431,0,0,0,0,0
54,543.5,0,1,1,1,1
57,575,1,0,1,0,1
68,691,1,0,1,0,1
58,465.5,0,0,0,0,0
65,539.5,1,0,0,1,1
64,443,0,0,0,0,0
57,399,0,0,0,0,0
58,478.5,1,0,0,0,1
60,522,1,0,0,0,1
51,425,0,0,0,0,0
54,354.5,0,0,0,0,0
51,420,0,0,0,1,0
52,524.5,1,0,0,0,1
55,429,0,0,0,0,0
64,609.5,1,0,0,0,1
61,539,0,0,0,0,1
60,598,1,0,0,0,1
47,419,0,0,1,1,0
58,435.5,0,0,0,0,0
54,464.5,0,0,0,0,0
58,387,0,0,0,0,0
65,557.5,1,0,0,0,1
53,372,0,0,0,0,0
55,384.5,0,0,0,0,0
55,512,0,0,0,0,1
62,669,0,0,0,0,1
58,407,0,0,0,0,0
54,488.5,0,0,0,0,1
55,561.5,1,0,1,0,1
55,502.5,0,0,0,0,1
62,505,1,0,0,0,1
58,521.5,0,0,0,0,1
59,579.5,1,0,0,0,1
49,470.5,1,0,0,0,0
63,386,0,0,0,0,0
49,320.5,0,0,0,0,0
62,505.5,0,0,0,0,1
52,496.5,1,0,0,0,1
62,538.5,0,0,0,0,1
60,512.5,1,0,0,0,1
51,475.5,0,0,0,0,1
63,527,0,0,0,0,1
60,327,0,0,0,0,0
62,634,1,0,0,1,1
59,596,0,0,1,1,1
51,414,0,0,0,0,0
63,550,1,0,0,0,1
65,638,1,0,0,0,1
64,605.5,1,0,0,0,1
56,433,0,0,0,0,0
52,400.5,0,0,0,0,0
54,494,1,0,1,0,1
52,370.5,0,0,0,0,0
65,547.5,0,0,0,0,1
56,446,0,0,0,0,0
54,458,0,0,0,0,0
58,608,0,0,0,0,1
55,442.5,0,0,0,0,0
58,501.5,1,0,1,1,1
59,641.5,1,0,0,0,1
55,400.5,0,0,0,0,0
61,567.5,1,0,0,0,1
50,328.5,0,0,0,0,0
51,429.5,0,0,0,0,0
53,405,0,0,0,0,0
58,547,0,0,0,0,1
54,544,0,1,0,0,1
59,446,0,0,0,0,0
63,538,1,0,0,0,1
60,507,0,0,0,0,1
62,596,1,0,0,1,1
59,515,1,1,1,1,1
53,477.5,0,0,0,0,1
51,393,0,0,0,0,0
63,610,1,0,1,0,1
62,366.5,0,0,0,0,0
66,520.5,1,0,0,0,1
63,605.5,1,0,0,1,1
60,598,1,0,0,0,1
54,379.5,0,0,0,0,0
55,494,1,0,0,0,1
54,589,1,0,0,0,1
55,556,1,0,0,0,1
59,482.5,1,0,1,0,1
60,399.5,0,0,1,1,0
61,619,1,0,0,1,1
62,491,1,0,0,0,1
53,455.5,0,0,0,1,0
61,589,1,0,1,0,1
57,335.5,0,0,0,0,0
57,525.5,1,0,1,0,1
56,513,1,0,1,0,1
51,418,0,0,0,0,0
56,464.5,0,0,0,0,0
60,542,1,0,0,0,1
53,436,0,0,0,0,0
63,562.5,1,0,1,0,1
56,509,1,0,0,0,1
60,483,0,0,0,0,1
52,512.5,0,0,0,0,1
54,422.5,0,0,0,0,0
56,554.5,0,0,0,0,1
53,475.5,0,0,0,0,1
65,481.5,1,0,0,0,1
59,487,1,0,0,0,1
55,586.5,1,0,0,0,1
56,559,0,0,1,1,1
61,451,0,0,0,0,0
65,588,1,0,0,0,1
60,567.5,1,0,0,0,1
54,550,1,0,0,0,1
58,554.5,0,0,0,1,1
63,514,1,0,0,0,1
67,692.5,1,0,0,0,1
66,647.5,1,0,0,0,1
50,414,0,0,0,0,0
55,530.5,0,0,0,0,1
57,400.5,0,0,0,1,0
63,558,1,0,0,0,1
65,504.5,0,0,0,0,1
59,393,0,0,0,0,0
57,499,0,0,0,0,1
51,390,0,0,0,0,0
64,698.5,1,0,1,0,1
49,413.5,0,0,0,1,0
53,420,0,0,1,0,0
53,426,0,0,0,0,0
54,467.5,1,0,0,0,0
57,540,1,0,0,1,1
61,499,1,0,0,0,1
58,549,1,0,0,0,1
62,551,0,0,0,0,1
59,584.5,0,0,1,1,1
64,628.5,1,0,0,1,1
59,514,1,0,0,0,1
59,602.5,1,0,0,0,1
62,526,0,0,0,0,1
0,328.5,0,0,0,0,0
56,384,0,0,0,0,0
57,478.5,0,0,0,0,1
56,518,0,0,0,0,1
60,500,0,0,0,0,1
63,588.5,1,0,0,0,1
60,575.5,1,0,1,0,1
55,511.5,0,0,0,0,1
54,439.5,0,0,0,0,0
61,357.5,0,0,0,0,0
58,336.5,0,0,0,0,0
60,458,0,0,0,0,0
61,628,1,1,0,1,1
58,451,0,0,0,0,0
60,449.5,0,0,1,1,0
63,564,0,0,0,0,1
60,393,0,0,0,0,0
57,522,0,0,0,0,1
61,561,0,0,0,0,1
60,439.5,0,0,0,0,0
62,536,1,0,0,0,1
57,473,0,0,0,0,0
60,526.5,0,0,0,0,1
63,593,1,0,0,0,1
66,677,1,0,0,0,1
57,525,1,0,0,0,1
53,481.5,0,0,0,0,1
56,576.5,1,1,0,0,1
